Toll Name,Detection time,Picture Time,Violation,Plate_1st_Recong,vehicle_model,is_target,LaneNr,Cross_lane,AVC,Axle_car_type,Width,Height,axle_length,Axle Number,Axle Begin Time
NH44P01SP,08:47:45.323,08:47:45.200,1,HR06BJ3620,"HONDA, ACTIVA DLX",否,2,3,8,0,1358,1864,0,0,
NH44P01SP,09:59:05.575,09:59:05.600,1,HR07AE5176,"MARUTI SUZUKI INDIA LTD, ALTO VXI",否,2,1,8,0,1332,1287,0,0,
NH44P01SP,08:51:39.690,08:51:39.982,1,0,,跳過,2,3,8,0,1174,1799,0,0,
NH44P01SP,09:59:48.418,09:59:48.400,1,HR20P7199,"MARUTI SUZUKI INDIA LTD, ALTO LXI",否,2,1,8,0,1406,1282,0,0,
NH44P01SP,08:53:18.194,08:53:18.000,1,HR78B5735,"MARUTI SUZUKI INDIA LTD, NEW ALTO K10 VXI",否,1,-1,8,0,1432,1330,0,0,
NH44P01SP,10:01:41.014,,1,,,跳過,2,3,8,0,1284,1798,0,0,
NH44P01SP,08:54:36.254,08:54:36.400,1,HR45T6122,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,-1,8,0,1438,1796,0,0,
NH44P01SP,10:03:51.253,10:03:51.800,1,HR45C1643,"ATUL AUTO LTD, ATUL GEM PREMIUM DIESEL 3P BS4",是,3,-1,8,1,1614,1834,2736,2,03:52.7
NH44P01SP,08:55:12.170,08:55:12.200,1,HR45C5386,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,2,-1,8,0,1320,1891,0,0,
NH44P01SP,10:06:38.025,10:06:37.800,1,HR05BG7860,"TATA MOTORS PASSENGER VEHICLES LTD, TATA TIGOR CNG XZ+ 1.2 RTN BS6",否,1,-1,8,0,1350,1370,0,0,
NH44P01SP,08:56:10.201,08:56:11.000,1,HR55AH7985,"PIAGGIO VEHICLES PVT LTD, APE AUTO DX",是,2,-1,8,0,1300,1999,0,0,
NH44P01SP,10:07:47.744,10:07:48.098,1,CH01CA3878,"SKODA AUTO INDIA PVT LTD, RAPID STYLE - AT 81KW, TDI CR",否,2,1,8,0,1356,1290,0,0,
NH44P01SP,08:58:09.466,08:58:09.800,1,0,,跳過,3,-1,8,0,1266,1974,0,0,
NH44P01SP,10:11:39.435,10:11:39.600,1,HR67D3817,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,2,1,8,0,1368,1635,0,0,
NH44P01SP,08:59:45.366,08:59:45.400,1,0,,跳過,2,1,8,0,1274,1070,0,0,
NH44P01SP,09:00:57.397,09:00:57.693,1,0,,跳過,3,-1,8,0,1404,1420,0,0,
NH44P01SP,10:12:49.550,10:12:49.600,1,HR54E6365,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO 800 LXI",否,2,1,8,0,1402,1308,0,0,
NH44P01SP,10:16:55.168,10:16:55.400,1,0,,跳過,2,-1,8,0,1424,1879,0,0,
NH44P01SP,09:02:11.694,09:02:11.800,1,HR10AL3154,"MARUTI SUZUKI INDIA LTD, BALENO SIGMA PETROL",否,2,3,8,0,1182,1806,0,0,
NH44P01SP,10:19:47.991,,1,,,跳過,2,3,8,0,1202,1457,0,0,
NH44P01SP,09:04:58.738,09:04:59.400,1,HR26BF0019,"TATA MOTORS PASSENGER VEHICLES LTD, TATA NEXON PURE S DMT",否,2,-1,8,0,1360,1881,0,0,
NH44P01SP,10:19:51.707,,1,,,跳過,2,3,8,0,1332,1830,0,0,
NH44P01SP,09:06:51.839,09:06:51.600,1,UP14EE9504,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO 800 GREEN LXI",否,2,1,8,0,1418,1270,0,0,
NH44P01SP,10:28:09.839,10:28:10.181,1,HR91D1249,"HONDA, ACTIVA DLX",否,2,-1,8,0,1376,1888,0,0,
NH44P01SP,09:07:20.072,09:07:20.000,1,HR55AG8498,"ATUL AUTO LTD, ATUL GEM PREMIUM 3P BS4 HT1",是,2,-1,8,0,1390,1895,0,0,
NH44P01SP,10:30:03.173,10:30:03.400,1,PB02CC3943,"OTHERS, ALTO K10 VXI",否,1,-1,8,0,1406,1282,0,0,
NH44P01SP,09:08:29.219,09:08:29.000,1,HR05AD6701,"MARUTI SUZUKI INDIA LTD, ALTO K 10 B VXI",否,2,1,8,0,1436,1310,0,0,
NH44P01SP,10:30:12.871,10:30:13.200,1,0,,跳過,2,-1,8,0,1110,1514,0,0,
NH44P01SP,09:09:32.829,09:09:33.355,1,HR06AP5664,"MARUTI SUZUKI INDIA LTD, MARUTI OMNI E MPI STD. BSIV",否,1,2,8,0,1446,1278,0,0,
NH44P01SP,10:30:14.033,10:30:14.504,1,HR45C2007,"BAJAJ AUTO LTD, RE COMPACT + LPG",是,3,2,8,0,1262,1725,0,0,
NH44P01SP,09:10:53.044,09:10:52.800,1,HR69D9411,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,2,3,8,0,1234,1812,0,0,
NH44P01SP,10:37:01.323,10:37:01.600,1,0,,跳過,3,2,8,0,1268,1724,0,0,
g,,,,,,,,,,,,,,,
NH44P01SP,09:15:39.337,09:15:39.200,1,HR45C4966,"ATUL AUTO LTD, ATUL GEMINI PREMIUM CNG 3P BS4",是,2,-1,8,0,1190,1750,0,0,
NH44P01SP,10:37:19.112,10:37:18.800,1,HR33J4413,"MARUTI SUZUKI INDIA LTD, ALTO K10 VXI",否,2,1,8,0,1394,1328,0,0,
NH44P01SP,09:19:55.593,09:19:55.600,1,HR01AW2500,"KIA INDIA PRIVATE LIMITED, CARENS D1.5 6MT LUXURYPLUS 7",否,2,3,8,0,1446,1664,0,0,
NH44P01SP,10:39:46.035,10:39:45.800,1,HR45C0189,"BAJAJ AUTO LTD, RE COMPACT LPG",是,2,-1,8,1,1810,2015,2898,2,39:46.4
NH44P01SP,09:20:50.364,09:20:50.400,1,HR45B8224,"PIAGGIO VEHICLES PVT LTD, APE THREE WHEELER",是,2,-1,8,0,1378,1777,0,0,
NH44P01SP,10:39:47.218,10:39:47.600,1,0,,跳過,3,-1,8,0,1148,1347,0,0,
NH44P01SP,09:20:51.555,09:20:51.900,1,HR56C3066,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,2,-1,8,0,1294,1701,0,0,
NH44P01SP,10:41:47.806,10:41:48.000,1,HR06AJ8253,"RENAULT INDIA PVT LTD, KWID RXT BS IV",否,1,-1,8,0,1428,1281,0,0,
NH44P01SP,09:22:22.196,09:22:23.000,1,PB27E8350,"MARUTI SUZUKI INDIA LTD, MARUTI VITARA BREZZA LDI",否,2,-1,8,0,1346,1626,0,0,
NH44P01SP,10:49:01.083,10:49:01.400,1,0,,跳過,3,-1,8,0,1174,1276,0,0,
NH44P01SP,09:24:15.296,09:24:15.000,1,HR48B8193,"MARUTI, ALTO 800",否,2,1,8,0,1440,1303,0,0,
NH44P01SP,10:50:51.936,10:50:51.800,1,HR450812,BUS,否,3,-1,8,0,1346,1655,0,0,
NH44P01SP,10:52:03.202,10:52:03.521,1,0,,跳過,3,-1,8,0,1262,1416,0,0,
NH44P01SP,09:29:41.734,09:29:42.200,1,HR26BT4127,"MARUTI SUZUKI INDIA LTD, ALTO K10B VXI",否,1,-1,8,0,1368,1268,0,0,
NH44P01SP,09:30:59.875,,1,,,跳過,2,3,8,0,1444,1325,0,0,
" BAXY-EXPRESS-CNG""",否,00:00:00.000,2,8,0,1382,1825,0,0,,,52:58.2,/RSUData/T0RawData/20260510/NH44P01SP/enforcement/3/10/20260510_10-52-58.200.jpg,,
NH44P01SP,10:55:42.534,10:55:42.200,1,HR91B8552,"TVS MOTOR COMPANY LTD, TVS JUPITER",是,3,-1,8,0,1246,1400,0,0,
NH44P01SP,09:31:26.220,09:31:26.800,0,HR67F1982,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,1,8,1,3466,3223,2898,2,31:27.9
NH44P01SP,11:01:09.522,11:01:09.200,1,HR91A3353,"MARUTI SUZUKI INDIA LTD, EECO CNG 5 SEATER WITH AC",否,1,-1,8,0,1440,1665,0,0,
NH44P01SP,09:31:27.685,09:31:27.800,1,0,,跳過,3,-1,8,0,1216,1808,0,0,
NH44P01SP,11:03:15.251,11:03:15.600,1,0,,跳過,3,-1,8,0,1268,1751,0,0,
NH44P01SP,09:33:09.398,09:33:10.200,1,HR05BB1403,"MARUTI SUZUKI INDIA LTD, MARUTI DZIRE VDI",否,1,2,8,0,1292,1640,0,0,
NH44P01SP,11:09:48.492,11:09:48.800,1,0,,跳過,3,2,8,0,1160,1355,0,0,
NH44P01SP,09:34:59.976,,1,,,跳過,3,2,8,0,1186,1385,0,0,
NH44P01SP,11:10:05.606,,1,,,跳過,2,3,8,0,1324,1889,0,0,
NH44P01SP,09:35:04.302,09:35:04.000,1,HR55AG8104,"BAJAJ AUTO LTD, BAJAJ MAXIMA CNG",是,2,3,8,0,1436,1690,0,0,
NH44P01SP,11:10:08.389,11:10:08.600,1,0,,跳過,3,-1,8,0,1170,1730,0,0,
NH44P01SP,09:35:24.776,09:35:25.000,1,0,,跳過,3,2,8,0,1382,1325,0,0,
NH44P01SP,11:11:17.477,11:11:17.800,1,0,,跳過,2,-1,8,0,1310,1867,0,0,
NH44P01SP,09:37:09.112,09:37:09.663,0,DL1LAR3801,"TATA MOTORS LTD, 709G LPT DCR35HSD 85B6M5",否,2,1,8,1,2693,3095,2016,2,37:11.1
NH44P01SP,11:11:53.010,11:11:53.400,1,MH43E7124,"TATA MOTORS LTD, LPT 1613",否,3,-1,8,0,1248,1751,0,0,
NH44P01SP,09:38:36.903,09:38:37.028,1,HR07AG5714,"MARUTI SUZUKI INDIA LTD, ALTO K10 VXI",否,1,-1,8,0,1432,1316,0,0,
NH44P01SP,11:16:12.769,11:16:12.600,1,HR26CC6198,"MARUTI SUZUKI INDIA LTD, ALTO 800",否,1,-1,8,0,1446,1302,0,0,
NH44P01SP,09:43:19.435,09:43:19.742,1,HR10Y0312,"MARUTISUZUKIINDIALTD/WAGONRGREENLXI, WAGON R GREEN LXI",否,1,-1,8,0,1338,1470,0,0,
NH44P01SP,11:18:02.704,11:18:02.800,1,HR55AG8498,"ATUL AUTO LTD, ATUL GEM PREMIUM 3P BS4 HT1",是,3,2,8,0,1280,1869,0,0,
NH44P01SP,09:47:43.318,09:47:43.000,1,HR75E6409,"HERO MOTOCORP LTD, HF DELUXE (DRS)",是,2,-1,8,0,1380,1410,0,0,
NH44P01SP,11:20:01.990,11:20:02.200,1,0,,跳過,1,-1,8,0,1418,1277,0,0,
NH44P01SP,09:53:32.954,09:53:33.200,1,0,,跳過,3,2,8,0,1200,1297,0,0,
NH44P01SP,11:24:06.049,11:24:06.200,1,HR45E6693,"MAHINDRA & MAHINDRA LIMITED, MAHINDRA ALFA DX CNG BSVI",是,3,2,8,0,1390,1658,0,0,
NH44P01SP,09:55:31.201,09:55:31.600,1,0,,跳過,2,-1,8,0,1362,1403,0,0,
NH44P01SP,11:26:52.508,11:26:52.200,1,HR10AC9626,"MARUTI SUZUKI INDIA LTD, EECO 5 STR AC",否,2,-1,8,0,1444,1566,0,0,
NH44P01SP,09:59:13.089,09:59:13.400,1,HR80D4832,"SKODA AUTO VOLKSWAGEN INDIA PVT LTD, RAPID STYLE 1.0 TSI MT",否,1,-1,8,0,1434,1245,0,0,
NH44P01SP,11:27:39.066,11:27:39.400,1,0,,跳過,3,-1,8,0,1316,1470,0,0,
NH44P01SP,11:29:34.492,11:29:34.800,1,0,,跳過,3,-1,8,0,1146,1492,0,0,
ement/2/10/20260514_10-06-15.400.jpg,HR05BS3127,10:06:16.602,/RSUData/T0RawData/20260514/NH44P01SP/rear/2/10/20260514_10-06-16.602.jpg,,,,,,,,,,,,
NH44P01SP,10:06:38.118,10:06:38.205,1,0,,跳過,2,3,8,0,1392,1839,0,0,
NH44P01SP,11:29:52.968,11:29:53.400,1,HR45D4539,"VE COMMERCIAL VEHICLES LTD, EICHER PRO 6028TM G CBC BSVI",否,3,2,8,0,1384,1820,0,0,
NH44P01SP,11:30:10.294,11:30:10.600,1,0,,跳過,3,-1,8,0,1413,1640,0,0,
NH44P01SP,10:09:18.996,10:09:19.400,1,PB65AU2321,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO K10 VXI",否,2,1,8,0,1402,1321,0,0,
NH44P01SP,11:34:19.941,11:34:20.200,1,0,,跳過,2,3,8,0,1344,1791,0,0,
NH44P01SP,10:09:33.361,10:09:33.800,1,HR54E2165,"RENAULT INDIA PVT LTD, RENAULT KWID RXE",否,1,2,8,0,1402,1268,0,0,
NH44P01SP,11:34:57.281,11:34:57.000,1,HR69F6815,"BAJAJ AUTO LTD, MD2AASA0156001",是,2,-1,8,0,1250,1598,0,0,
NH44P01SP,10:10:09.933,10:10:10.400,1,HR45D1837,"BAJAJ, BAJAJ RE CNG 4S FI",是,2,-1,8,0,1156,1571,0,0,
NH44P01SP,11:36:08.596,11:36:08.800,1,0,,跳過,3,2,8,0,1276,1726,0,0,
NH44P01SP,10:12:35.345,10:12:36.000,1,HR91B1138,"TATA MOTORS PASSENGER VEHICLES LTD, HARRIER XZ+ 2.0L KRYOTEC BSVI",否,2,3,8,0,1396,1540,0,0,
NH44P01SP,11:40:11.216,11:40:11.436,1,0,,跳過,3,2,8,0,1168,1457,0,0,
NH44P01SP,10:20:48.697,10:20:49.000,1,HR40D4677,"MARUTI SUZUKI INDIA LTD, ALTO LXI BSIV",否,1,-1,8,0,1366,1299,0,0,
NH44P01SP,11:40:34.167,11:40:34.400,1,0,,跳過,2,3,8,0,1338,1863,0,0,
NH44P01SP,10:29:16.518,10:29:16.400,1,HR01AN1870,"NISSAN MOTOR INDIA PVT LTD, DATSUN GO+ T",否,1,-1,8,0,1410,1320,0,0,
NH44P01SP,11:43:04.560,11:43:04.800,1,0,,跳過,3,2,8,0,1202,1400,0,0,
NH44P01SP,10:33:53.197,10:33:53.000,1,DL13CA2566,"MARUTI SUZUKI INDIA LTD, ALTO K10 VXI BS4",否,1,-1,8,0,1396,1273,0,0,
NH44P01SP,11:44:16.117,11:44:16.800,1,MH40K4731,"BAJAJ, PULSAR 150",是,2,3,8,0,1398,1842,0,0,
NH44P01SP,10:38:07.977,10:38:08.062,1,HR31E4909,"MARUTI SUZUKI INDIA LTD, ALTO LXI BS-III",否,1,-1,8,0,1439,1290,0,0,
NH44P01SP,11:45:58.900,11:45:58.600,1,HR68A9129,"THREE WHEELER , THREE WHEELER",是,3,-1,8,0,1312,1674,0,0,
NH44P01SP,10:40:41.648,10:40:42.200,1,HR69D5397,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,2,-1,8,0,1376,1835,0,0,
NH44P01SP,11:49:24.392,11:49:24.486,1,0,,跳過,2,-1,8,0,1320,1892,0,0,
NH44P01SP,10:42:43.790,10:42:44.200,1,HR06BN4925,"HERO, SPLENDOR+ (DRS)",是,2,-1,8,0,1196,1393,0,0,
NH44P01SP,11:50:26.055,,1,,,跳過,2,3,8,0,1122,1566,0,0,
NH44P01SP,10:43:03.244,10:43:03.800,1,HR45D8580,"BAJAJ, BAJAJ MAXIMA Z CNG",是,2,-1,8,0,1341,1637,0,0,
NH44P01SP,11:58:27.309,11:58:27.400,1,HR05AT9228,"MARUTI SUZUKI INDIA LTD, NEW ALTO K10 VXI",否,1,-1,8,0,1394,1300,0,0,
NH44P01SP,10:43:25.022,10:43:25.200,1,0,,跳過,3,2,8,0,1402,1800,0,0,
NH44P01SP,11:59:13.110,11:59:13.200,1,HR42H6965,"MARUTI SUZUKI INDIA LTD, MARUTI TOUR H2 CNG",否,1,-1,8,0,1416,1365,0,0,
NH44P01SP,10:45:54.732,10:45:55.000,1,MH31EA8626,"HONDA CARS INDIA LTD, HONDA BRIO 1.2 S MT",否,2,1,8,0,1431,1373,0,0,
NH44P01SP,11:59:37.994,11:59:38.000,1,DL12CW7442,"TATA MOTORS PASSENGER VEHICLES LTD, TIGOR CNG XZ 1.2RTN BS6PH2",否,1,-1,8,0,1392,1365,0,0,
NH44P01SP,10:46:58.521,10:46:58.800,1,0,,跳過,3,-1,8,0,1214,1380,0,0,
NH44P01SP,12:00:03.247,12:00:03.200,1,HR06Y8719,"MARUTI SUZUKI INDIA LTD, WAGON R VXI BSIV",否,1,-1,8,0,1402,1495,0,0,
NH44P01SP,10:48:56.385,10:48:56.600,1,0,,跳過,3,-1,8,0,1330,1625,0,0,
NH44P01SP,12:00:18.023,12:00:18.400,1,0,,跳過,2,-1,8,0,1254,1994,0,0,
NH44P01SP,10:49:10.606,10:49:10.852,1,HR02AC7486,"MARUTI SUZUKI INDIA LTD, ALTO K10 VXI",否,1,-1,8,0,1418,1293,0,0,
NH44P01SP,12:00:26.276,12:00:26.800,1,HR677343,"KRANTI AUTOMOBILES LIMITED, NANDI 435D",是,2,-1,8,0,1416,1842,0,0,
NH44P01SP,10:54:06.919,10:54:07.400,1,HR58C9030,"ASHOK LEYLAND LTD, GM4220/66 H CO",否,2,3,8,0,1412,1730,0,0,
NH44P01SP,12:01:10.850,12:01:11.000,1,HR78D3304,"MARUTI SUZUKI INDIA LTD, EECO 5 STR AC CNG",否,1,-1,8,0,1346,1631,0,0,
NH44P01SP,10:57:13.444,10:57:13.688,1,0,,跳過,2,-1,8,0,1378,1942,0,0,
NH44P01SP,12:02:32.448,12:02:32.800,1,HR67E6284,"BAJAJ, BAJAJ MAXIMA Z CNG",是,2,-1,8,0,1338,1812,0,0,
NH44P01SP,10:57:23.533,10:57:23.800,1,0,,跳過,3,-1,8,0,1256,825,0,0,
NH44P01SP,12:07:59.194,12:07:59.200,1,0,,跳過,3,-1,8,0,1376,1875,0,0,
NH44P01SP,10:57:39.578,10:57:39.800,1,0,,跳過,2,-1,8,0,1336,1867,0,0,
NH44P01SP,12:08:27.733,12:08:28.000,1,0,,跳過,3,-1,8,0,1130,1484,0,0,
NH44P01SP,11:00:43.341,11:00:43.600,1,MH67TD9429,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,3,2,8,0,1300,1599,0,0,
NH44P01SP,12:10:00.016,12:10:00.400,1,HR29AL9796,"MARUTI SUZUKI INDIA LTD, ALTO 800 LXI",否,2,-1,8,1,1374,1292,2952,2,10:00.2
NH44P01SP,11:01:50.090,11:01:50.400,1,HR49A7792,"MARUTI SUZUKI INDIA LTD, ALTO LX",否,1,-1,8,0,1296,1260,0,0,
NH44P01SP,12:11:07.380,,1,,,跳過,2,3,8,0,1121,1809,0,0,
NH44P01SP,12:12:11.408,12:12:11.730,1,0,,跳過,3,-1,8,0,1403,1732,0,0,
NH44P01SP,11:04:19.109,11:04:19.600,1,HR67E3162,"BAJAJ, BAJAJ MAXIMA Z CNG",是,2,-1,8,0,1312,1690,0,0,
NH44P01SP,11:05:03.936,11:05:04.200,1,0,,跳過,3,-1,8,0,1126,1107,0,0,
NH44P01SP,12:12:30.361,12:12:30.558,1,0,,跳過,3,-1,8,0,1216,1725,0,0,
NH44P01SP,11:05:06.589,11:05:06.800,0,HR91B2745,"JSW MG MOTOR INDIA PVT LTD, HECTOR DIESEL 2.0MT SUPER BSVI",否,1,-1,8,1,2072,1513,2574,2,05:06.7
NH44P01SP,12:12:58.053,12:12:58.200,1,HR45C5044,"ASHOK LEYLAND LTD, DOST CNG RLS",否,2,1,8,0,1202,1638,0,0,
NH44P01SP,11:07:52.679,11:07:53.000,1,HR91C7324,"MARUTI SUZUKI INDIA LTD, ALTO K10 VXI (O)",否,2,1,8,0,1448,1341,0,0,
NH44P01SP,12:14:41.454,12:14:41.800,1,HR57D8719,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,-1,8,0,1302,1638,0,0,
NH44P01SP,11:08:44.252,11:08:44.600,1,0,,跳過,2,-1,8,0,1334,1848,0,0,
/2/12/20260510_12-17-02.200.jpg,HR60P0167,12:17:04.036,/RSUData/T0RawData/20260510/NH44P01SP/rear/1/12/20260510_12-17-04.036.jpg,,,,,,,,,,,,
NH44P01SP,12:17:13.578,12:17:13.800,1,0,,跳過,3,-1,8,0,1286,1631,0,0,
NH44P01SP,11:09:34.327,11:09:34.600,1,0,,跳過,2,-1,8,0,1174,1416,0,0,
NH44P01SP,12:18:47.602,,1,,,跳過,2,3,8,0,1370,1689,0,0,
NH44P01SP,11:19:56.276,11:19:56.461,1,HR45E2371,"MARUTI SUZUKI INDIA LTD, EECO AMBULANCE SHELL",否,2,1,8,0,1425,1822,0,0,
NH44P01SP,12:19:43.163,12:19:43.200,1,PB35AJ0529,"HYUNDAI MOTOR INDIA LTD, SANTRO 1.1AMT SPORTZ",否,1,-1,8,0,1436,1376,0,0,
NH44P01SP,11:24:42.629,11:24:42.961,1,0,,跳過,3,2,8,0,1238,1606,0,0,
NH44P01SP,12:20:35.584,,1,,,跳過,1,2,8,0,1336,1635,0,0,
NH44P01SP,11:27:39.344,11:27:39.800,0,HR21K2590,"MARUTI SUZUKI INDIA LTD, ALTO LXI EIV",否,2,-1,8,1,1482,1297,2952,2,27:39.9
NH44P01SP,12:25:31.459,12:25:31.600,1,HR05W2655,"MARUTI SUZUKI INDIA LTD, ALTO LXI IMM BS III",否,3,-1,8,0,1402,1250,0,0,
NH44P01SP,11:28:28.856,11:28:29.200,1,0,,跳過,3,2,8,0,1206,1366,0,0,
,,,,,,,,,,,,,,,
NH44P01SP,12:28:17.773,12:28:17.600,1,HR05AY6684,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO K10 GREEN LXI (O)",否,2,1,8,0,1390,1308,0,0,
NH44P01SP,11:28:59.097,11:28:59.800,1,HR45C2370,"BAJAJ, BAJAJ MAXIMA CNG",是,2,-1,8,0,1416,1750,0,0,
NH44P01SP,12:28:21.628,12:28:22.000,1,HR45E6545,"BAJAJ, BAJAJ MAXIMA CARGO CNG",是,3,2,8,0,1322,1629,0,0,
NH44P01SP,11:30:17.652,11:30:18.000,1,HR45E7839,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,2,-1,8,0,1412,1859,0,0,
NH44P01SP,12:32:23.082,12:32:22.800,1,HR05AT6120,"RENAULT INDIA PVT LTD, KWID RXL",否,1,-1,8,0,1408,1283,0,0,
NH44P01SP,11:31:14.368,11:31:14.600,1,0,,跳過,3,2,8,0,1196,1381,0,0,
NH44P01SP,12:32:23.401,12:32:23.478,1,HR45C1680,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,2,3,8,0,1294,1819,0,0,
NH44P01SP,11:31:29.573,11:31:29.800,1,0,,跳過,3,2,8,0,1224,1475,0,0,
NH44P01SP,11:31:47.214,11:31:47.600,1,0,,跳過,3,2,8,0,1144,1630,0,0,
NH44P01SP,12:32:50.823,12:32:51.200,1,UP16DP2916,"TATA MOTORS PASSENGER VEHICLES LTD, TATA NEXON XM (S) 1.2 RTN BS6",否,1,2,8,0,1384,1299,0,0,
NH44P01SP,11:34:23.040,11:34:23.400,1,HR05BH9887,"MARUTI SUZUKI INDIA LTD, MARUTI EECO 5 SEATER WITH AC",否,1,-1,8,0,1406,1556,0,0,
NH44P01SP,12:33:43.480,12:33:43.400,1,HR03Y9390,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO LXI",否,2,-1,8,0,1410,1292,0,0,
NH44P01SP,11:36:58.070,11:36:58.400,1,HR70E2607,"MARUTI SUZUKI INDIA LTD, ALTO K10 VXI",否,2,-1,8,0,1336,1293,0,0,
NH44P01SP,11:37:58.231,11:37:58.600,1,0,,跳過,2,-1,8,0,1326,1633,0,0,
NH44P01SP,12:38:27.330,12:38:27.000,1,HR54D0110,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO K10 VXI",否,1,-1,8,0,1332,1276,0,0,
NH44P01SP,11:39:47.624,11:39:48.000,1,0,,跳過,2,3,8,0,1352,1685,0,0,
NH44P01SP,12:38:42.542,12:38:42.994,1,HR45B3631,"KRANTI AUTOMOBILES LIMITED, AUTO RICKSHAW",是,3,2,8,0,1340,1481,0,0,
NH44P01SP,11:40:37.046,11:40:37.400,1,HR01AL7657,"HYUNDAI, EON MAGNA PLUS BSIV",否,1,2,8,0,1438,1374,0,0,
NH44P01SP,12:40:55.609,12:40:55.882,1,0,,跳過,2,-1,8,0,1262,1483,0,0,
NH44P01SP,11:44:30.451,11:44:30.800,1,HR45D9487,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,2,3,8,0,1370,1834,0,0,
NH44P01SP,12:43:17.013,12:43:17.204,1,HR06U8004,"HYUNDAI, I10 1.1 ERA E III",否,2,1,8,0,1388,1392,0,0,
NH44P01SP,11:45:42.637,11:45:43.000,1,0,,跳過,2,3,8,0,1424,1653,0,0,
NH44P01SP,12:44:45.798,12:44:45.981,1,HR45G8497,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,3,-1,8,0,1358,1631,0,0,
NH44P01SP,11:47:41.717,11:47:42.000,1,HR45E2444,"ENERGY ELECTRIC VEHICLES, PARTH",否,2,-1,8,0,1372,1658,0,0,
NH44P01SP,12:45:37.991,12:45:38.065,1,HR45B4854,"KRANTI AUTOMOBILES LIMITED, NANDI 435 D THREE WHEELER",是,3,-1,8,0,1148,1554,0,0,
NH44P01SP,11:48:00.220,11:48:01.000,1,HR05BM9278,"HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD, SCV110P7ID",是,2,3,8,0,1440,1646,0,0,
NH44P01SP,12:48:12.078,12:48:11.800,1,HR06AG4421,"HYUNDAI MOTOR INDIA LTD, GRAND I 10 MAGNA 1.2 P BS IV",否,1,-1,8,0,1430,1343,0,0,
NH44P01SP,11:52:01.641,11:52:02.000,1,0,,跳過,2,-1,8,0,1368,1844,0,0,
NH44P01SP,12:49:09.648,12:49:09.600,1,HR05T0747,"MARUTI SUZUKI INDIA LTD, ALTO LX 5 STR BSIII",否,2,-1,8,0,1384,1260,0,0,
NH44P01SP,12:49:22.675,12:49:22.893,1,HR45D8580,"BAJAJ, BAJAJ MAXIMA Z CNG",是,2,3,8,0,1348,1615,0,0,
NH44P01SP,11:52:15.775,11:52:15.709,1,HR05CY1565,HR-05,否,3,2,8,0,1184,1438,0,0,
NH44P01SP,12:53:06.281,12:53:06.000,1,DL8CBB7236,"MARUTI SUZUKI INDIA LTD, WAGON R LXI CNG",否,1,-1,8,0,1436,1463,0,0,
NH44P01SP,11:53:45.981,11:53:46.400,1,HR45E1354,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,1,2,8,0,1390,1647,0,0,
NH44P01SP,12:54:31.984,12:54:32.400,1,HR69D3444,"BAJAJ, BAJAJ MAXIMA Z CNG",是,2,-1,8,0,1386,1921,0,0,
NH44P01SP,11:53:50.727,11:53:50.800,1,HR05AE7120,"MARUTI SUZUKI INDIA LTD, ALTO K 10 B VXI",否,2,-1,8,0,1440,1288,0,0,
NH44P01SP,12:55:52.926,12:55:53.200,1,0,,跳過,3,-1,8,0,1290,1842,0,0,
NH44P01SP,11:54:46.928,11:54:47.200,1,HR69F4091,"BAJAJ, BAJAJ MAXIMA CNG",是,2,-1,8,0,1447,1881,0,0,
NH44P01SP,12:57:46.327,12:57:46.800,1,HR60F3757,"MARUTI SUZUKI INDIA LTD, ALTO 800 LXI BSIV",否,2,1,8,0,1394,1296,0,0,
NH44P01SP,11:56:28.326,11:56:28.000,1,HR05AD4989,"MARUTI SUZUKI INDIA LTD, ALTO LX BS IV",否,1,-1,8,0,1424,1236,0,0,
NH44P01SP,12:59:11.179,12:59:11.576,1,HR46E9017,"ATUL AUTO LTD, ATUL GEM PREMIUM 3P BS4 HT1",是,3,2,8,1,1476,1803,2898,2,59:11.4
